year,county,state,employment_status_population_16_years_and_over,employment_status_population_16_years_and_over_in_,employment_status_population_16_years_and_over_in_.1,employment_status_population_16_years_and_over_in_.2,employment_status_population_16_years_and_over_in_.3,employment_status_population_16_years_and_over_in_.4,employment_status_population_16_years_and_over_not,employment_status_civilian_labor_force,employment_status_civilian_labor_force_unemploymen,employment_status_females_16_years_and_over,employment_status_females_16_years_and_over_in_lab,employment_status_females_16_years_and_over_in_lab.1,employment_status_females_16_years_and_over_in_lab.2,employment_status_own_children_of_the_householder_,employment_status_own_children_of_the_householder_.1,employment_status_own_children_of_the_householder_.2,employment_status_own_children_of_the_householder_.3,commuting_to_work_workers_16_years_and_over,commuting_to_work_workers_16_years_and_over_car_tr,commuting_to_work_workers_16_years_and_over_car_tr.1,commuting_to_work_workers_16_years_and_over_public,commuting_to_work_workers_16_years_and_over_walked,commuting_to_work_workers_16_years_and_over_other_,commuting_to_work_workers_16_years_and_over_worked,commuting_to_work_workers_16_years_and_over_mean_t,occupation_civilian_employed_population_16_years_a,occupation_civilian_employed_population_16_years_a.1,occupation_civilian_employed_population_16_years_a.2,occupation_civilian_employed_population_16_years_a.3,occupation_civilian_employed_population_16_years_a.4,occupation_civilian_employed_population_16_years_a.5,industry_civilian_employed_population_16_years_and,industry_civilian_employed_population_16_years_and.1,industry_civilian_employed_population_16_years_and.2,industry_civilian_employed_population_16_years_and.3,state_fips,county_fips,industry_civilian_employed_population_16_years_and.4,industry_civilian_employed_population_16_years_and.5,industry_civilian_employed_population_16_years_and.6,industry_civilian_employed_population_16_years_and.7,industry_civilian_employed_population_16_years_and.8,industry_civilian_employed_population_16_years_and.9,industry_civilian_employed_population_16_years_and.10,industry_civilian_employed_population_16_years_and.11,industry_civilian_employed_population_16_years_and.12,industry_civilian_employed_population_16_years_and.13,class_of_worker_civilian_employed_population_16_ye,class_of_worker_civilian_employed_population_16_ye.1,class_of_worker_civilian_employed_population_16_ye.2,class_of_worker_civilian_employed_population_16_ye.3,class_of_worker_civilian_employed_population_16_ye.4,income_and_benefits_in_2023_inflation_adjusted_dol,income_and_benefits_in_2023_inflation_adjusted_dol.1,income_and_benefits_in_2023_inflation_adjusted_dol.2,income_and_benefits_in_2023_inflation_adjusted_dol.3,income_and_benefits_in_2023_inflation_adjusted_dol.4,income_and_benefits_in_2023_inflation_adjusted_dol.5,income_and_benefits_in_2023_inflation_adjusted_dol.6,income_and_benefits_in_2023_inflation_adjusted_dol.7,income_and_benefits_in_2023_inflation_adjusted_dol.8,income_and_benefits_in_2023_inflation_adjusted_dol.9,income_and_benefits_in_2023_inflation_adjusted_dol.10,income_and_benefits_in_2023_inflation_adjusted_dol.11,income_and_benefits_in_2023_inflation_adjusted_dol.12,income_and_benefits_in_2023_inflation_adjusted_dol.13,income_and_benefits_in_2023_inflation_adjusted_dol.14,income_and_benefits_in_2023_inflation_adjusted_dol.15,income_and_benefits_in_2023_inflation_adjusted_dol.16,income_and_benefits_in_2023_inflation_adjusted_dol.17,income_and_benefits_in_2023_inflation_adjusted_dol.18,income_and_benefits_in_2023_inflation_adjusted_dol.19,income_and_benefits_in_2023_inflation_adjusted_dol.20,income_and_benefits_in_2023_inflation_adjusted_dol.21,income_and_benefits_in_2023_inflation_adjusted_dol.22,income_and_benefits_in_2023_inflation_adjusted_dol.23,income_and_benefits_in_2023_inflation_adjusted_dol.24,income_and_benefits_in_2023_inflation_adjusted_dol.25,income_and_benefits_in_2023_inflation_adjusted_dol.26,income_and_benefits_in_2023_inflation_adjusted_dol.27,income_and_benefits_in_2023_inflation_adjusted_dol.28,income_and_benefits_in_2023_inflation_adjusted_dol.29,income_and_benefits_in_2023_inflation_adjusted_dol.30,income_and_benefits_in_2023_inflation_adjusted_dol.31,income_and_benefits_in_2023_inflation_adjusted_dol.32,income_and_benefits_in_2023_inflation_adjusted_dol.33,income_and_benefits_in_2023_inflation_adjusted_dol.34,income_and_benefits_in_2023_inflation_adjusted_dol.35,income_and_benefits_in_2023_inflation_adjusted_dol.36,income_and_benefits_in_2023_inflation_adjusted_dol.37,income_and_benefits_in_2023_inflation_adjusted_dol.38,income_and_benefits_in_2023_inflation_adjusted_dol.39,income_and_benefits_in_2023_inflation_adjusted_dol.40,income_and_benefits_in_2023_inflation_adjusted_dol.41,income_and_benefits_in_2023_inflation_adjusted_dol.42,income_and_benefits_in_2023_inflation_adjusted_dol.43,health_insurance_coverage_civilian_noninstitutiona,health_insurance_coverage_civilian_noninstitutiona.1,health_insurance_coverage_civilian_noninstitutiona.2,health_insurance_coverage_civilian_noninstitutiona.3,health_insurance_coverage_civilian_noninstitutiona.4,health_insurance_coverage_civilian_noninstitutiona.5,health_insurance_coverage_civilian_noninstitutiona.6,health_insurance_coverage_civilian_noninstitutiona.7,health_insurance_coverage_civilian_noninstitutiona.8,health_insurance_coverage_civilian_noninstitutiona.9,health_insurance_coverage_civilian_noninstitutiona.10,health_insurance_coverage_civilian_noninstitutiona.11,health_insurance_coverage_civilian_noninstitutiona.12,health_insurance_coverage_civilian_noninstitutiona.13,health_insurance_coverage_civilian_noninstitutiona.14,health_insurance_coverage_civilian_noninstitutiona.15,health_insurance_coverage_civilian_noninstitutiona.16,health_insurance_coverage_civilian_noninstitutiona.17,health_insurance_coverage_civilian_noninstitutiona.18,health_insurance_coverage_civilian_noninstitutiona.19,health_insurance_coverage_civilian_noninstitutiona.20,health_insurance_coverage_civilian_noninstitutiona.21,health_insurance_coverage_civilian_noninstitutiona.22,health_insurance_coverage_civilian_noninstitutiona.23,percentage_of_families_and_people_whose_income_in_,percentage_of_families_and_people_whose_income_in_.1,percentage_of_families_and_people_whose_income_in_.2,percentage_of_families_and_people_whose_income_in_.3,percentage_of_families_and_people_whose_income_in_.4,percentage_of_families_and_people_whose_income_in_.5,percentage_of_families_and_people_whose_income_in_.6,percentage_of_families_and_people_whose_income_in_.7,percentage_of_families_and_people_whose_income_in_.8,percentage_of_families_and_people_whose_income_in_.9,percentage_of_families_and_people_whose_income_in_.10,percentage_of_families_and_people_whose_income_in_.11,percentage_of_families_and_people_whose_income_in_.12,percentage_of_families_and_people_whose_income_in_.13,percentage_of_families_and_people_whose_income_in_.14,percentage_of_families_and_people_whose_income_in_.15,percentage_of_families_and_people_whose_income_in_.16,percentage_of_families_and_people_whose_income_in_.17,percentage_of_families_and_people_whose_income_in_.18
2023,Autauga County,Alabama,47508,28020,27070,26382,688,950,19488,27070,-888888888,24808,13219,13028,12661,3897,2400,8835,6178,26976,22907,2208,64,25,211,1561,27.1,26382,9361,3715,5813,2520,4973,26382,260,1909,3086,1,1,772,3216,1495,341,1530,2391,5008,2675,973,2726,26382,20071,5325,973,13,22523,831,676,1785,2040,2566,4109,3406,3440,1776,1894,69841,93367,16114,93398,7980,23998,6348,31667,1242,11637,151,4851,1974,15674,458,264,773,901,1460,2985,2786,2687,1671,1689,83452,109137,36227,6849,38506,54189,40906,60030,42434,57953,53685,42171,20096,4268,14632,401,33992,24937,24319,22103,21524,1874,2216,618,373,295,90,245,9055,7678,5184,3806,1377,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2023,Baldwin County,Alabama,195048,113778,113171,109556,3615,607,81270,113171,-888888888,100816,54854,54796,52500,14723,9771,33093,23315,108241,86914,7512,100,1254,1675,10786,26.3,109556,39337,18439,25765,10809,15206,109556,1901,8977,10753,1,3,2170,16014,5423,972,7817,12958,21093,11073,5414,4991,109556,86422,14454,8550,130,94642,3958,3584,6066,7358,10760,15585,13311,17319,7537,9164,75019,100105,67424,100380,36943,25390,28366,35137,4040,13100,843,4070,6480,64593,1401,1188,2489,3364,6496,10135,9915,14306,6688,8611,92918,119421,40775,30049,41784,56026,41632,64094,46275,236704,217366,166774,85909,19338,53342,2617,133150,101503,98334,87204,83774,6333,11130,3169,2204,1684,629,965,31647,27507,18682,11953,4140,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2023,Barbour County,Alabama,20253,9085,9074,8556,518,11,11168,9074,-888888888,9464,4771,4771,4433,1450,1084,3090,2146,8470,6980,818,17,117,57,481,25.8,8556,2315,1772,1858,931,1680,8556,356,453,1944,1,5,50,853,585,46,303,446,1829,737,254,700,8556,5999,1950,554,53,9080,963,587,1292,1074,1172,1432,764,1147,300,349,44290,64745,5711,71039,4119,20076,2028,27388,882,9954,168,1278,2013,5990,481,280,472,720,771,966,751,957,289,303,60474,77821,25439,3090,23054,36292,32099,45202,34821,21685,19335,11729,10770,2350,5408,255,11666,8138,7666,6480,6057,630,1186,472,317,127,211,155,3528,2774,1235,1944,754,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2023,Bibb County,Alabama,18176,9375,9375,8439,936,0,8801,9375,-888888888,8435,4026,4026,3591,1202,718,2872,1680,8326,7318,541,9,98,33,327,30.7,8439,1993,1366,1751,1388,1941,8439,225,857,1379,1,7,245,1139,484,71,495,702,1694,289,462,397,8439,6922,1094,423,0,7571,483,603,833,795,1002,1215,1024,1000,374,242,51215,67735,4979,69420,3231,22612,2177,22363,606,10273,383,3432,1535,5264,343,157,337,440,616,1032,830,935,349,225,67222,79298,26022,2307,25288,39118,30884,46175,37994,20781,19051,13277,8600,1730,4611,68,12569,8646,7790,6972,6718,498,818,856,501,200,301,355,3923,3434,1660,2077,489,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2023,Blount County,Alabama,47389,27189,27180,25594,1586,9,20200,27180,-888888888,23577,12246,12246,11588,3876,2622,8664,5679,25141,21389,2243,0,229,115,1165,35.3,25594,7027,3522,5488,3806,5751,25594,569,2391,4185,1,9,844,3385,1982,241,1226,1997,5004,1513,1348,909,25594,20989,2753,1768,84,21977,1343,1185,1771,2006,3044,3601,2761,3579,1476,1211,61096,79203,15442,83446,8762,23172,6111,24355,1940,11523,447,3003,2706,15625,477,327,766,1225,1780,3097,2490,3199,1182,1082,76388,91220,30656,6352,28006,44285,37158,51479,41852,58829,52832,37210,22769,5997,14287,317,33780,24738,23325,20178,19213,1394,3147,1413,933,672,374,480,9042,6989,3779,4181,2053,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2023,Bullock County,Alabama,8254,3848,3848,3622,226,0,4406,3848,-888888888,3728,1808,1808,1784,807,720,1109,745,3544,3107,359,0,24,34,20,29.1,3622,745,569,527,574,1207,3622,89,142,1303,1,11,64,383,140,54,197,120,487,190,134,319,3622,2826,617,179,0,3453,381,412,490,367,598,467,239,406,35,58,36723,51121,2215,60656,1676,14541,482,15316,467,11677,6,-999999999,1137,2117,89,161,180,309,399,342,138,406,35,58,45975,66381,21462,1336,17016,23531,29380,39761,31077,9156,7971,3910,5069,1185,2377,32,5073,3374,3227,2549,2076,615,678,147,78,71,7,69,1699,1293,571,913,406,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2023,Butler County,Alabama,15120,8030,8026,7481,545,4,7090,8026,-888888888,8302,4245,4241,3868,1125,849,2631,1998,7365,6271,602,23,35,80,354,24.4,7481,1882,1298,1684,778,1839,7481,247,337,1516,1,13,159,886,413,49,447,556,1375,802,407,287,7481,6250,888,338,5,7262,478,311,1383,655,1105,982,842,836,413,257,44881,69162,4783,71442,3122,21269,2066,22419,766,10220,94,4009,1189,4607,253,87,566,417,515,710,655,772,400,232,64429,85293,28306,2655,25938,39343,33287,47461,36437,18526,16254,10936,8543,2272,4354,269,10284,7322,6812,5783,5466,615,1029,510,191,109,101,319,2962,2332,1233,1530,630,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2023,Calhoun County,Alabama,94387,52679,52221,48859,3362,458,41708,52221,-888888888,49443,25327,25209,23456,7164,4770,15272,10747,48427,41217,4107,284,405,371,2043,24.7,48859,15858,8512,9710,4444,10335,48859,425,2300,9416,1,15,1108,6076,2335,486,1748,3814,11331,4377,1874,3569,48859,37447,8988,2359,65,45125,3511,2697,4083,4606,6080,7448,6268,6799,1982,1651,55826,71879,31514,72607,17607,21537,12931,27944,3309,10003,836,4795,7764,28018,1438,690,1695,2158,3551,5028,4385,5853,1835,1385,71552,87795,29571,17107,31557,42683,33514,52330,41842,114309,101629,71957,48101,12680,26783,919,67096,47807,44895,37822,35821,3674,7073,2912,1460,828,911,1452,19289,16138,9048,9249,3151,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2023,Chambers County,Alabama,27797,15348,15297,14538,759,51,12449,15297,-888888888,14872,7289,7289,6940,2335,1737,4245,2690,14113,12133,1086,72,179,151,492,23.3,14538,4054,2578,2494,1430,3982,14538,249,802,4349,1,17,161,1298,654,178,524,1054,3049,1098,622,500,14538,11711,1895,858,74,13419,656,1033,1648,1658,1800,2203,1546,1818,672,385,49295,65673,9156,69701,5864,21441,3269,19166,1188,10804,139,1821,2300,8945,229,326,699,1022,1273,1681,1245,1558,624,288,63313,76301,27868,4474,26088,38250,34398,51949,35333,33959,29803,20456,13905,4156,7369,337,19991,14233,13580,11402,10868,922,2178,653,225,175,50,428,5758,4605,2516,2657,1153,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
2023,Cherokee County,Alabama,21189,10758,10758,10388,370,0,10431,10758,-888888888,10708,4942,4942,4787,1302,871,3162,2314,10223,8768,818,64,95,43,435,29.7,10388,3604,1750,1937,1197,1900,10388,212,802,1923,1,19,131,1159,814,86,333,327,2689,691,575,646,10388,7849,1918,545,76,10477,492,510,1341,1029,1817,2004,1028,1322,536,398,50769,71062,6605,79929,4765,22656,3034,21121,598,10910,199,3091,1200,6839,276,95,597,596,1084,1351,819,1228,450,343,66392,84396,31360,3638,33576,44438,38409,52368,44475,24948,22698,16184,10657,2250,4923,67,14166,9804,9494,8084,7808,498,1410,310,148,73,93,162,4362,3785,2136,2032,577,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888
